	model_id	variable	relative_importance	scaled_importance	percentage
135	XGBoost_1_AutoML_20190415_195347	room_count	1.0125002357956674e+20	0.1862115969555423	0.03862972518914181
136	XGBoost_1_AutoML_20190415_195347	floor	8.926246171829705e+19	0.16416495480304735	0.034056133954125656
137	XGBoost_1_AutoML_20190415_195347	heat_type_district	6.4316469228431475e+19	0.11828612006353341	0.024538537805650504
138	XGBoost_1_AutoML_20190415_195347	heat_type_individual	5.906914234384725e+19	0.10863562237097414	0.022536535353080294
139	XGBoost_1_AutoML_20190415_195347	heat_fuel_gas	2.711290340881675e+19	0.04986405793663458	0.010344333470098131
140	XGBoost_1_AutoML_20190415_195347	front_door_structure_stairway	1.7367912060628763e+19	0.03194178654241597	0.006626345814962048
141	XGBoost_1_AutoML_20190415_195347	front_door_structure_corridor	1.6851412075434476e+19	0.030991877755530993	0.006429286577019533
142	XGBoost_1_AutoML_20190415_195347	heat_type_central	9.520780036563534e+18	0.017509918439453348	0.003632444748120923
143	XGBoost_1_AutoML_20190415_195347	front_door_structure_mixed	5.031378952598323e+18	0.009253342137896681	0.0019196122567672104
144	XGBoost_2_AutoML_20190415_201144	exclusive_use_area	6.526881870150873e+20	1.0	0.24078789972362635
145	XGBoost_2_AutoML_20190415_201144	supply_area	5.097257445219778e+20	0.7809636433793694	0.18804659544982952
146	XGBoost_2_AutoML_20190415_201144	city	4.594965349279612e+20	0.7040062070517291	0.16951617598838228
147	XGBoost_2_AutoML_20190415_201144	total_parking_capacity_in_site	1.7896606509384388e+20	0.27419841304666814	0.06602365998505862
148	XGBoost_2_AutoML_20190415_201144	apartment_building_count_in_sites	1.5796241992388077e+20	0.2420181996035258	0.05827505397742636
149	XGBoost_2_AutoML_20190415_201144	total_household_count_in_sites	1.4281231957349945e+20	0.21880634951678427	0.052685921346340196
150	XGBoost_2_AutoML_20190415_201144	floor	1.0066608614819444e+20	0.1542330444320842	0.0371374508367823
151	XGBoost_2_AutoML_20190415_201144	total_household_count_of_area_type	9.229505552519161e+19	0.1414075777091675	0.03404923364159593
152	XGBoost_2_AutoML_20190415_201144	heat_type_district	7.465959270310635e+19	0.11438784122100336	0.02754320804152505
153	XGBoost_2_AutoML_20190415_201144	room_count	7.1603724434075025e+19	0.10970586852741654	0.02641584567007291
154	XGBoost_2_AutoML_20190415_201144	heat_fuel_cogeneration	6.974409402973841e+19	0.10685668197657489	0.025729796024574945
155	XGBoost_2_AutoML_20190415_201144	bathroom_count	6.6668509318197805e+19	0.10214450122514125	0.02459515991831914
156	XGBoost_2_AutoML_20190415_201144	heat_fuel_gas	5.328622575318729e+19	0.08164116773260299	0.019658205309317767
157	XGBoost_2_AutoML_20190415_201144	heat_type_individual	3.8598333702843924e+19	0.05913747861649548	0.014239589271016812
158	XGBoost_2_AutoML_20190415_201144	front_door_structure_corridor	1.6587520488675213e+19	0.0254141576616152	0.006119421646585431
159	XGBoost_2_AutoML_20190415_201144	front_door_structure_stairway	1.5198521742956954e+19	0.023286037721111125	0.005606996115751486
160	XGBoost_2_AutoML_20190415_201144	heat_type_central	5.254419284339196e+18	0.008050428043395456	0.0019384456604453744
161	XGBoost_2_AutoML_20190415_201144	front_door_structure_mixed	4.421971609246499e+18	0.00677501400702428	0.0016313413933495263
162	XRT_1_AutoML_20190415_201144	supply_area	8.900004435672831e+20	1.0	0.20721955203584885
163	XRT_1_AutoML_20190415_201144	city	8.393169333608555e+20	0.943052264105309	0.19541886771429512
164	XRT_1_AutoML_20190415_201144	exclusive_use_area	6.243953778872948e+20	0.7015674906684372	0.1453785011392281
165	XRT_1_AutoML_20190415_201144	apartment_building_count_in_sites	3.2227737822840016e+20	0.3621092332680802	0.07503611310585627
166	XRT_1_AutoML_20190415_201144	total_parking_capacity_in_site	2.1303484629685528e+20	0.23936487654205318	0.04960108249016052
167	XRT_1_AutoML_20190415_201144	floor	2.1065687532485948e+20	0.2366930003770656	0.049047417508156534
168	XRT_1_AutoML_20190415_201144	room_count	2.040888854417349e+20	0.2293132401414427	0.04751818689799878
169	XRT_1_AutoML_20190415_201144	total_household_count_in_sites	1.9259532975677846e+20	0.21639913906651717	0.04484213265830705
170	XRT_1_AutoML_20190415_201144	bathroom_count	1.9185524408207593e+20	0.21556758254308878	0.04466981788802973
171	XRT_1_AutoML_20190415_201144	total_household_count_of_area_type	1.2798154378810334e+20	0.1437994157341429	0.02979805051144589
172	XRT_1_AutoML_20190415_201144	heat_type_district	1.2593671604323064e+20	0.14150185761532147	0.02932195154728738
173	XRT_1_AutoML_20190415_201144	heat_fuel_gas	1.0821356496980699e+20	0.12158821464859883	0.025195455372321283
174	XRT_1_AutoML_20190415_201144	heat_fuel_cogeneration	6.496713821951676e+19	0.07299674813544664	0.015126353448700938
175	XRT_1_AutoML_20190415_201144	heat_type_individual	5.587681148766939e+19	0.06278290296542438	0.013009845028005404
176	XRT_1_AutoML_20190415_201144	front_door_structure_stairway	3.610989039955896e+19	0.04057289034017104	0.00840749616108986
177	XRT_1_AutoML_20190415_201144	front_door_structure_corridor	3.6104454414071235e+19	0.04056678249435251	0.008406230496015443
178	XRT_1_AutoML_20190415_201144	front_door_structure_mixed	3.4129782108120416e+19	0.0383480506721121	0.0079464658817231
179	XRT_1_AutoML_20190415_201144	heat_type_central	1.7422434643226919e+19	0.01957575950568591	0.004056480115529744
180	GBM_3_AutoML_20190415_201144	supply_area	4.250261944863e+20	1.0	0.23529494299595097
181	GBM_3_AutoML_20190415_201144	exclusive_use_area	3.782286222552235e+20	0.8898948515687661	0.2093877583722631
182	GBM_3_AutoML_20190415_201144	city	3.5833347832010506e+20	0.8430856332353778	0.19837378601282343
183	GBM_3_AutoML_20190415_201144	total_parking_capacity_in_site	1.0738076847465038e+20	0.2526450601578431	0.05944610502804829
184	GBM_3_AutoML_20190415_201144	total_household_count_in_sites	9.340937977361701e+19	0.21977323041586772	0.05171152972273759
185	GBM_3_AutoML_20190415_201144	apartment_building_count_in_sites	9.120448072792618e+19	0.21458555239909102	0.05049089531949877
186	GBM_3_AutoML_20190415_201144	heat_type_district	6.097134144036484e+19	0.14345313825670608	0.03375379798870193
187	GBM_3_AutoML_20190415_201144	heat_fuel_gas	4.7492190900947255e+19	0.11173944457316992	0.02629172624124324
188	GBM_3_AutoML_20190415_201144	floor	4.568624745037169e+19	0.10749042775019907	0.025291954070093475
189	GBM_3_AutoML_20190415_201144	room_count	3.809644182913627e+19	0.08963316219881654	0.021090229790117362
190	GBM_3_AutoML_20190415_201144	total_household_count_of_area_type	3.7816290664425456e+19	0.08897402361313615	0.020935137814173266
191	GBM_3_AutoML_20190415_201144	bathroom_count	3.3032867526809223e+19	0.07771960400401623	0.018287029793792882
192	GBM_3_AutoML_20190415_201144	heat_fuel_cogeneration	2.9399751255148986e+19	0.06917162197657593	0.016275732849915903
193	GBM_3_AutoML_20190415_201144	front_door_structure_stairway	1.8336390489676186e+19	0.04314178920628203	0.010151044832035465
194	GBM_3_AutoML_20190415_201144	heat_type_individual	1.740394855422912e+19	0.04094794339738067	0.009634844007488113
195	GBM_3_AutoML_20190415_201144	front_door_structure_corridor	1.489001747190068e+19	0.035033175990240376	0.008243129147590726
196	GBM_3_AutoML_20190415_201144	heat_type_central	7.405010701955105e+18	0.017422480774167422	0.004099421620605775
197	GBM_3_AutoML_20190415_201144	front_door_structure_mixed	2.2415680333550715e+18	0.005273952670292006	0.001240934392919701
198	GBM_2_AutoML_20190415_201144	supply_area	4.646181128667e+20	1.0	0.2619435531299174
199	GBM_2_AutoML_20190415_201144	city	3.517274365385664e+20	0.757024805529865	0.1982977673679776
200	GBM_2_AutoML_20190415_201144	exclusive_use_area	3.270818042371302e+20	0.7039798819271833	0.18440299160398613
201	GBM_2_AutoML_20190415_201144	apartment_building_count_in_sites	1.0617441950102664e+20	0.22851975969238275	0.05985927781421762
