	model_id	variable	relative_importance	scaled_importance	percentage
299	XGBoost_grid_1_AutoML_20190416_015849_model_4	heat_type_individual	1.010476166830327e+20	0.12010606669156935	0.0242584437028187
300	XGBoost_grid_1_AutoML_20190416_015849_model_4	heat_fuel_cogeneration	9.417183391287502e+19	0.11193345212570825	0.022607778454910007
301	XGBoost_grid_1_AutoML_20190416_015849_model_4	front_door_structure_stairway	2.849239467748963e+19	0.03386630548716054	0.006840152939088887
302	XGBoost_grid_1_AutoML_20190416_015849_model_4	heat_fuel_gas	1.5195562957166608e+19	0.018061576886808945	0.0036479901320716646
303	XGBoost_grid_1_AutoML_20190416_015849_model_4	front_door_structure_corridor	8.724092602774716e+18	0.010369531537384888	0.0020943879352091996
304	XGBoost_grid_1_AutoML_20190416_015849_model_4	heat_type_central	5.953183113046655e+18	0.007076004674564151	0.0014291772744469146
305	XGBoost_grid_1_AutoML_20190416_015849_model_4	front_door_structure_mixed	2.6754518143498977e+18	0.0031800650484648803	0.0006422941910802052
306	XRT_1_AutoML_20190416_015849	supply_area	1.3856047644295477e+21	1.0	0.24183329156384445
307	XRT_1_AutoML_20190416_015849	city	1.0793112242286389e+21	0.7789459533743668	0.18837506385486003
308	XRT_1_AutoML_20190416_015849	exclusive_use_area	8.787476369483445e+20	0.6341979036930666	0.1533701665529843
309	XRT_1_AutoML_20190416_015849	apartment_building_count_in_sites	3.428062278892105e+20	0.2474054915871652	0.05983088438149519
310	XRT_1_AutoML_20190416_015849	total_parking_capacity_in_site	2.9779581065401414e+20	0.21492117976125494	0.051975096328448996
311	XRT_1_AutoML_20190416_015849	floor	2.7349641016611806e+20	0.19738414386783398	0.04773405721406972
312	XRT_1_AutoML_20190416_015849	total_household_count_in_sites	2.5591331928188702e+20	0.18469431244143153	0.04466523351083249
313	XRT_1_AutoML_20190416_015849	bathroom_count	2.3628724783231795e+20	0.17053004860992751	0.04123984296588117
314	XRT_1_AutoML_20190416_015849	total_household_count_of_area_type	1.8613252355401345e+20	0.1343330568227687	0.032486205297283105
315	XRT_1_AutoML_20190416_015849	room_count	1.4047756380652175e+20	0.10138357445989025	0.024517923522143374
316	XRT_1_AutoML_20190416_015849	heat_type_district	1.4009579577717188e+20	0.1011080499819508	0.024451292530736867
317	XRT_1_AutoML_20190416_015849	heat_fuel_gas	1.1994803684654868e+20	0.08656728089119352	0.02093485047964922
318	XRT_1_AutoML_20190416_015849	heat_type_individual	1.1448061412236277e+20	0.08262140623447865	0.019980606623317514
319	XRT_1_AutoML_20190416_015849	heat_fuel_cogeneration	1.1392588851591722e+20	0.08222105714454613	0.01988378888512454
320	XRT_1_AutoML_20190416_015849	front_door_structure_stairway	7.2665865860646175e+19	0.052443429559483834	0.012682567191266592
321	XRT_1_AutoML_20190416_015849	front_door_structure_mixed	4.138696347172104e+19	0.029869241600623403	0.007223377012794472
322	XRT_1_AutoML_20190416_015849	front_door_structure_corridor	3.109235045006364e+19	0.02243955220727343	0.005426630771503665
323	XRT_1_AutoML_20190416_015849	heat_type_central	1.9418263751919403e+19	0.014014287660099007	0.0033891213137643107
324	XGBoost_grid_1_AutoML_20190416_020809_model_2	supply_area	8.618346500227313e+20	1.0	0.23948476962851303
325	XGBoost_grid_1_AutoML_20190416_020809_model_2	city	7.929333052674041e+20	0.9200527099328045	0.2203386112843468
326	XGBoost_grid_1_AutoML_20190416_020809_model_2	exclusive_use_area	6.259336386350185e+20	0.7262804281755314	0.17393310102731493
327	XGBoost_grid_1_AutoML_20190416_020809_model_2	apartment_building_count_in_sites	2.0722319726833828e+20	0.24044426301828623	0.05758273893743188
328	XGBoost_grid_1_AutoML_20190416_020809_model_2	total_parking_capacity_in_site	1.7653533515590087e+20	0.20483666460990477	0.04905526143557603
329	XGBoost_grid_1_AutoML_20190416_020809_model_2	heat_fuel_cogeneration	1.594452652855646e+20	0.1850067936829404	0.04430630936486882
330	XGBoost_grid_1_AutoML_20190416_020809_model_2	total_household_count_in_sites	1.49646857463476e+20	0.1736375503810725	0.041583548751870474
331	XGBoost_grid_1_AutoML_20190416_020809_model_2	bathroom_count	1.393663885593983e+20	0.16170896419135902	0.03872683403623308
332	XGBoost_grid_1_AutoML_20190416_020809_model_2	room_count	1.3442092599515021e+20	0.1559706679136245	0.03735259947409967
333	XGBoost_grid_1_AutoML_20190416_020809_model_2	total_household_count_of_area_type	8.416441332839272e+19	0.09765726328846587	0.023387427201189293
334	XGBoost_grid_1_AutoML_20190416_020809_model_2	floor	6.99349604522273e+19	0.08114661025799175	0.019433377263769886
335	XGBoost_grid_1_AutoML_20190416_020809_model_2	heat_type_district	6.962890039551957e+19	0.08079148406679063	0.019348329949681036
336	XGBoost_grid_1_AutoML_20190416_020809_model_2	heat_type_individual	6.635766858493251e+19	0.07699582348328915	0.01843932704925316
337	XGBoost_grid_1_AutoML_20190416_020809_model_2	front_door_structure_stairway	2.3231194155186127e+19	0.026955511889169684	0.006455434554996446
338	XGBoost_grid_1_AutoML_20190416_020809_model_2	heat_fuel_gas	1.7902913527983636e+19	0.02077302592499784	0.004974823328135236
339	XGBoost_grid_1_AutoML_20190416_020809_model_2	front_door_structure_corridor	1.363238177839933e+19	0.015817862252393507	0.003788137097530011
340	XGBoost_grid_1_AutoML_20190416_020809_model_2	heat_type_central	3.8205604642076754e+18	0.004433055069330186	0.0010616491720290514
341	XGBoost_grid_1_AutoML_20190416_020809_model_2	front_door_structure_mixed	2.690824086417834e+18	0.0031222045740988275	0.0007477204431611473
342	GBM_3_AutoML_20190416_015849	supply_area	4.7151231465564615e+20	1.0	0.2628691120651018
343	GBM_3_AutoML_20190416_015849	city	3.4413158800142474e+20	0.7298464479188633	0.19185408770830012
344	GBM_3_AutoML_20190416_015849	exclusive_use_area	3.3681964216266785e+20	0.7143390144723012	0.18777766244779368
345	GBM_3_AutoML_20190416_015849	total_parking_capacity_in_site	1.0320214930007838e+20	0.21887476974052894	0.05753541637514644
346	GBM_3_AutoML_20190416_015849	apartment_building_count_in_sites	9.258548492459888e+19	0.19635857229352685	0.051616603545170496
347	GBM_3_AutoML_20190416_015849	total_household_count_in_sites	8.674992811524751e+19	0.18398231693821726	0.0483632682892293
348	GBM_3_AutoML_20190416_015849	floor	5.589223543678383e+19	0.11853823049691274	0.031160039396491816
349	GBM_3_AutoML_20190416_015849	bathroom_count	5.327604427551408e+19	0.11298971971585202	0.02970150729419074
