	model_id	mean_residual_deviance	rmse	mse	mae	rmsle	system_date	runtime
379	GBM_grid_1_AutoML_20190416_030706_model_60	48722891248431860	220732623.88788807	48722891248431860	137508190.64347312	0.4815231255823983	2019-04-16	2000
380	XGBoost_grid_1_AutoML_20190416_022142_model_10	50637082331424640	225026848.02357394	50637082331424640	129566073.52060471	5.275268493927267	2019-04-16	2000
381	GBM_grid_1_AutoML_20190416_022142_model_5	51771798314553770	227534169.553836	51771798314553770	151624433.51145285		2019-04-16	2000
382	GBM_grid_1_AutoML_20190416_020809_model_3	52084985892576930	228221352.8410015	52084985892576930	143565390.35372362	0.5082964036929806	2019-04-16	2000
383	DeepLearning_grid_1_AutoML_20190416_023844_model_6	52167223647262230	228401452.81337908	52167223647262230	159378118.10647804		2019-04-16	2000
384	DeepLearning_grid_1_AutoML_20190416_015849_model_5	52579041440034500	229301202.43913788	52579041440034500	169670497.97604132	0.6270976247746434	2019-04-16	2000
385	GBM_grid_1_AutoML_20190416_023844_model_27	53169609071124440	230585361.78848052	53169609071124440	151679638.17731276	0.5679505340739259	2019-04-16	2000
386	GBM_grid_1_AutoML_20190416_022142_model_31	53234054690606170	230725062.9875441	53234054690606170	151299259.25518036	0.5674079387658498	2019-04-16	2000
387	GBM_grid_1_AutoML_20190416_020809_model_10	53534958462981370	231376227.0912493	53534958462981370	146194269.00201336	0.518590545855089	2019-04-16	2000
388	GBM_grid_1_AutoML_20190416_022142_model_39	53775459566840424	231895363.40091068	53775459566840424	154836629.96884874		2019-04-16	2000
389	GBM_grid_1_AutoML_20190416_023844_model_52	54391632923213570	233220138.3311775	54391632923213570	162248587.29005787		2019-04-16	2000
390	GBM_grid_1_AutoML_20190416_020809_model_13	56822514259445430	238374734.94362912	56822514259445430	152776734.66150075	0.5517142785052354	2019-04-16	2000
391	GBM_grid_1_AutoML_20190416_023844_model_39	57253595676751780	239277236.0187065	57253595676751780	158813440.59783417	0.5907725184415414	2019-04-16	2000
392	GBM_grid_1_AutoML_20190416_015849_model_10	58246382415426400	241342873.13990942	58246382415426400	153255150.72056198	0.5427086649682205	2019-04-16	2000
393	DeepLearning_grid_1_AutoML_20190416_022142_model_9	58912928099984744	242719855.1828522	58912928099984744	178796728.40106934	0.669978886308253	2019-04-16	2000
394	GBM_grid_1_AutoML_20190416_015849_model_12	59601545243725860	244134277.07662407	59601545243725860	160670829.04590026	0.5960430592393098	2019-04-16	2000
395	GBM_grid_1_AutoML_20190416_021340_model_18	61863744563783070	248724233.9696377	61863744563783070	161562976.07291737	0.5839031645887277	2019-04-16	2000
396	GBM_grid_1_AutoML_20190416_023844_model_64	61968218929256230	248934165.85365745	61968218929256230	163406910.38191152	0.6001943539042834	2019-04-16	2000
397	GBM_grid_1_AutoML_20190416_022142_model_25	62078267925488136	249155108.16655585	62078267925488136	163690524.15843102	0.6022668116994655	2019-04-16	2000
398	GBM_grid_1_AutoML_20190416_030706_model_26	63547164861538390	252085630.01793337	63547164861538390	166148874.8224817	0.6095602875116771	2019-04-16	2000
399	GBM_grid_1_AutoML_20190416_020809_model_6	65073732625540140	255095536.27129608	65073732625540140	168402402.76986253	0.6159169770584755	2019-04-16	2000
400	GBM_grid_1_AutoML_20190416_030706_model_68	65797155156754120	256509561.53086013	65797155156754120	169169530.44330785	0.6205615138534956	2019-04-16	2000
401	GBM_grid_1_AutoML_20190416_023844_model_53	70453775711959144	265431301.3040458	70453775711959144	178630913.84742567	0.6420090258975218	2019-04-16	2000
402	GBM_grid_1_AutoML_20190416_030706_model_27	70658544816692350	265816750.4441591	70658544816692350	179048671.76915315	0.6459222379103318	2019-04-16	2000
403	GBM_grid_1_AutoML_20190416_023844_model_10	78907894229786530	280905489.8534141	78907894229786530	188616896.78075725	0.6741844543097595	2019-04-16	2000
404	GBM_grid_1_AutoML_20190416_022142_model_41	80819699813266980	284288057.8097978	80819699813266980	192105778.0605842	0.6844722241430643	2019-04-16	2000
405	GBM_grid_1_AutoML_20190416_023844_model_12	80999099822458610	284603407.96002185	80999099822458610	191131703.27715638	0.6815564687405004	2019-04-16	2000
406	GBM_grid_1_AutoML_20190416_023844_model_63	81053908405600020	284699681.077447	81053908405600020	192598582.46968985	0.6874895781135774	2019-04-16	2000
407	GBM_grid_1_AutoML_20190416_030706_model_54	82355947939668980	286977260.3180764	82355947939668980	192274249.21158287	0.6859317861719183	2019-04-16	2000
408	GBM_grid_1_AutoML_20190416_020809_model_8	82719326417047070	287609677.19645154	82719326417047070	194366777.62034872	0.6883429221969091	2019-04-16	2000
409	XGBoost_grid_1_AutoML_20190416_030706_model_9	85374620967664060	292189358.06710017	85374620967664060	162739248.218701	8.86769603359669	2019-04-16	2000
410	XGBoost_grid_1_AutoML_20190416_030706_model_21	87168650194137900	295243374.51353234	87168650194137900	173993133.5849944	9.107660189804717	2019-04-16	2000
411	GBM_grid_1_AutoML_20190416_022142_model_4	88942337390116140	298232019.39113814	88942337390116140	203197410.63796732	0.7148095707707666	2019-04-16	2000
412	GBM_grid_1_AutoML_20190416_030706_model_70	90363395346058540	300605048.77007395	90363395346058540	204496892.62961105	0.7196122517066189	2019-04-16	2000
413	GBM_grid_1_AutoML_20190416_030706_model_49	91366153036968980	302268346.0717794	91366153036968980	205046637.0259356	0.7208294967799397	2019-04-16	2000
414	GBM_grid_1_AutoML_20190416_021340_model_20	91527814027623710	302535640.9212371	91527814027623710	206916682.32586908	0.7258822530828132	2019-04-16	2000
415	GBM_grid_1_AutoML_20190416_022142_model_28	93435928629293870	305672911.1800617	93435928629293870	208086742.18431208	0.729920808220499	2019-04-16	2000
416	GBM_grid_1_AutoML_20190416_023844_model_48	95068707336179970	308332138.02031726	95068707336179970	210339539.28868684	0.7361918719937407	2019-04-16	2000
417	XGBoost_grid_1_AutoML_20190416_020809_model_3	95071398064270450	308336501.3492085	95071398064270450	186248631.22631583	9.622077081204404	2019-04-16	2000
418	GBM_grid_1_AutoML_20190416_023844_model_33	96177395946510350	310124807.0479212	96177395946510350	211755377.1644788	0.7400110414595215	2019-04-16	2000
419	GBM_grid_1_AutoML_20190416_022142_model_6	97026976249500620	311491534.7958924	97026976249500620	212928379.13619068	0.7434142361054855	2019-04-16	2000
420	XGBoost_grid_1_AutoML_20190416_030706_model_29	97594788925395180	312401646.80327016	97594788925395180	215362624.7977604	0.7848173771887194	2019-04-16	2000
421	GBM_grid_1_AutoML_20190416_023844_model_5	97661632747136860	312508612.2767449	97661632747136860	213617524.1727696	0.7454532112893235	2019-04-16	2000
422	GBM_grid_1_AutoML_20190416_022142_model_7	98219365860057180	313399690.26796633	98219365860057180	214283945.00945204	0.7473905182441309	2019-04-16	2000
423	GBM_grid_1_AutoML_20190416_020809_model_12	98445968437345340	313761005.2848272	98445968437345340	214502791.5438589	0.7481156565199785	2019-04-16	2000
424	GBM_grid_1_AutoML_20190416_015849_model_14	98927233506913980	314526999.6469524	98927233506913980	215301736.37901503	0.7503232186892468	2019-04-16	2000
425	GBM_grid_1_AutoML_20190416_020809_model_14	99005285005609140	314651052.76418376	99005285005609140	215466408.32463992	0.7506776516778659	2019-04-16	2000
426	GBM_grid_1_AutoML_20190416_023844_model_66	99927793471820660	316113576.85461825	99927793471820660	216524984.66853943	0.7539087223643812	2019-04-16	2000
427	StackedEnsemble_AllModels_AutoML_20190416_015849	100484242766098110	316992496.3876876	100484242766098110	217180190.02486664	0.7558775693636208	2019-04-16	2000
428	GLM_grid_1_AutoML_20190416_020809_model_1	100489433637289090	317000683.9697496	100489433637289090	217195869.40621948	0.7559078362971621	2019-04-16	2000
429	GLM_grid_1_AutoML_20190416_022142_model_1	100489433637289090	317000683.9697496	100489433637289090	217195869.40621948	0.7559078362971621	2019-04-16	2000
430	GLM_grid_1_AutoML_20190416_023643_model_1	100489433637289090	317000683.9697496	100489433637289090	217195869.40621948	0.7559078362971621	2019-04-16	2000
431	GLM_grid_1_AutoML_20190416_023844_model_1	100489433637289090	317000683.9697496	100489433637289090	217195869.40621948	0.7559078362971621	2019-04-16	2000
432	GLM_grid_1_AutoML_20190416_021340_model_1	100489433637289090	317000683.9697496	100489433637289090	217195869.40621948	0.7559078362971621	2019-04-16	2000
433	GLM_grid_1_AutoML_20190416_015849_model_1	100489433637289090	317000683.9697496	100489433637289090	217195869.40621948	0.7559078362971621	2019-04-16	2000
434	GLM_grid_1_AutoML_20190416_030706_model_1	100489433637289090	317000683.9697496	100489433637289090	217195869.40621948	0.7559078362971621	2019-04-16	2000
435	StackedEnsemble_BestOfFamily_AutoML_20190416_015849	100495854999988340	317010812.1184329	100495854999988340	217194254.21912342	0.7559186219924334	2019-04-16	2000
436	XGBoost_grid_1_AutoML_20190416_015849_model_2	107801180437006900	328330900.8256867	107801180437006900	201224123.26674137	10.313649722496443	2019-04-16	2000
437	GBM_grid_1_AutoML_20190416_015849_model_4	121124756589055410	348029821.40767103	121124756589055410	224273882.54226708		2019-04-16	2000
438	XGBoost_grid_1_AutoML_20190416_030706_model_1	121878897060297090	349111582.5352936	121878897060297090	225471099.87525195	11.950059640129245	2019-04-16	2000
439	XGBoost_grid_1_AutoML_20190416_021340_model_2	130129964941904400	360735311.47075754	130129964941904400	230687802.27290028	12.315010235914373	2019-04-16	2000
440	XGBoost_grid_1_AutoML_20190416_030706_model_10	154216967740408400	392704682.6056552	154216967740408400	255447678.7019037	13.400657087748305	2019-04-16	2000
441	XGBoost_grid_1_AutoML_20190416_021340_model_13	170031094700569340	412348268.7008269	170031094700569340	293766704.42911536	1.3131646172853368	2019-04-16	2000
442	XGBoost_grid_1_AutoML_20190416_022142_model_19	185462956732219100	430654103.35003084	185462956732219100	302056927.3795073	15.328295024604053	2019-04-16	2000
443	XGBoost_grid_1_AutoML_20190416_023844_model_10	187858292874370620	433426225.4113965	187858292874370620	300580379.43034714	15.320985399751176	2019-04-16	2000
